src_ind,dst_ind,label,date,prediction
53344,29085,0,,-1.3151009
53344,4961,0,,-1.3151009
53344,11136,0,,-1.3151009
53344,1447,0,,-1.3896518
53344,33295,0,,-1.3896518
53344,31986,0,,1.3887264
53354,63861,0,,-1.3151009
53354,47462,0,,1.3887264
53354,10336,0,,-1.3151009
53354,59522,0,,-1.3896518
53354,3724,0,,-1.2722173
53354,56921,0,,-1.3151009
53354,28345,0,,-1.3151009
53354,64060,0,,-1.3151009
53354,30169,0,,-1.3151009
53354,57231,0,,-1.3151009
53354,7401,0,,-1.3151009
53354,22277,0,,-0.7372473
53354,8890,0,,1.3887264
53354,26926,0,,1.3887264
53354,8480,0,,-1.3151009
53354,32044,0,,-1.3151009
53354,2208,0,,-1.3151009
53354,29480,0,,-1.3896518
53354,19150,0,,-1.2722173
53354,63001,0,,-1.3151009
53354,7720,0,,-1.3151009
53354,59460,0,,-1.3896518
53354,12006,0,,-1.3151009
53354,32157,0,,-1.3151009
53354,16123,0,,-1.3151009
53354,14635,0,,-1.3151009
53354,51790,0,,-1.3151009
53354,37611,0,,-1.3151009
53354,8901,0,,-1.3151009
53354,44556,0,,-1.3151009
53354,17921,0,,-1.3151009
53354,18867,0,,-1.3151009
53354,2315,0,,-1.3151009
53354,24574,0,,1.3887264
53354,49361,0,,-1.2722173
53354,46915,0,,-1.3896518
53354,1372,0,,-1.3151009
53354,56258,0,,-1.3151009
53354,5769,0,,-1.3151009
53354,50313,0,,-1.3151009
53354,56161,0,,-0.8658294
53354,60182,0,,-1.9378508
53354,8826,0,,1.3887264
53354,37515,0,,-1.3896518
53354,377,0,,-1.3151009
53354,11338,0,,-1.094237
53354,12506,0,,-1.2722173
53354,24102,0,,-1.3896518
53354,33719,0,,-1.3151009
53354,23331,0,,-1.2722173
53354,14943,0,,-2.091951
53354,19083,0,,-1.3151009
53354,12816,0,,-1.3151009
53354,16230,0,,-1.3151009
53354,42769,0,,1.3887264
53354,7172,0,,-1.3896518
53354,2342,0,,-1.3896518
53354,52993,0,,-1.3151009
53354,10655,0,,-1.3151009
53354,51180,0,,1.3887264
53354,19414,0,,-1.3151009
53354,33138,0,,-1.3151009
53354,58477,0,,1.3887264
53354,40900,0,,-1.3151009
53354,49013,0,,-1.3896518
53354,44229,0,,1.3887264
53354,241,0,,-1.3151009
53354,27802,0,,-1.3151009
53354,45234,0,,-1.3896518
53354,31907,0,,-1.3151009
53354,2652,0,,-1.3151009
53354,6339,0,,-1.1351911
53354,24323,0,,-1.3151009
53354,36027,0,,-1.3151009
53354,16863,0,,1.3887264
53354,4770,0,,-0.61340237
53354,24433,0,,-1.3896518
53354,4537,0,,-1.3151009
53354,47312,0,,-1.3151009
53354,26428,0,,-1.3151009
53354,57773,0,,-1.3151009
53354,59111,0,,-1.3151009
53354,11600,0,,1.3887264
53354,37511,0,,-1.3151009
53354,5539,0,,-1.3151009
53354,21413,0,,-1.3151009
53354,24534,0,,-1.3896518
53354,8001,0,,-1.3896518
53354,29235,0,,1.3887264
53354,16226,0,,-1.3151009
53354,51620,0,,-1.3151009
53354,60927,0,,-1.3151009
53354,27352,0,,-1.3151009
53354,47794,0,,-1.3896518
53354,17986,0,,-1.3151009
53354,19896,0,,-1.3896518
53354,61038,0,,-1.2722173
53354,53557,0,,-1.3151009
53354,3198,0,,-1.3151009
45163,9733,0,,-1.3151009
45163,35023,0,,-1.3151009
45163,45754,0,,-1.3151009
45163,20404,0,,-1.2722173
45163,21753,0,,-1.3151009
45163,4682,0,,-1.3151009
45163,60169,0,,-1.3151009
45163,56285,0,,-1.3151009
45163,43801,0,,-1.3151009
45163,23134,0,,-1.3896518
45163,4207,0,,-1.2722173
45163,2302,0,,1.3887264
45163,6223,0,,-1.3896518
45163,54934,0,,-1.3151009
45163,22514,0,,-1.3151009
45163,39970,0,,1.3887264
45163,13707,0,,-0.8658294
45163,48227,0,,-1.3151009
45163,52184,0,,-1.3151009
45163,40764,0,,1.3887264
45163,45186,0,,-1.2722173
45163,63262,0,,-1.3896518
45163,33506,0,,-1.3151009
45163,36251,0,,1.3887264
45163,13162,0,,-1.3151009
45163,57437,0,,-1.1351911
45163,36281,0,,-1.3151009
45163,11136,0,,-1.3151009
45163,13336,0,,-1.3896518
45163,16744,0,,-0.9987303
45163,12169,0,,-1.3151009
45163,56715,0,,-1.2722173
45163,19236,0,,-1.3151009
45163,55866,0,,-0.7372473
45163,22717,0,,-1.3896518
45163,49298,0,,-1.2722173
45163,38757,0,,-1.1351911
45163,39621,0,,-0.7372473
45163,7965,0,,-1.3896518
45163,52053,0,,-1.3151009
45163,46773,0,,1.3887264
45163,48633,0,,1.3887264
45163,19528,0,,-1.3151009
45163,6618,0,,-1.3151009
45163,41368,0,,-1.3151009
45163,31241,0,,-1.3896518
45163,38648,0,,-1.3151009
45163,19228,0,,-1.3151009
45163,3997,0,,-1.3151009
45163,19327,0,,-1.3151009
45163,30768,0,,-1.3151009
45163,28670,0,,-1.3896518
45163,22218,0,,1.3887264
45163,57173,0,,-1.3896518
45163,46061,0,,-1.3896518
45163,3446,0,,-3.0649319
45163,22017,0,,-1.3151009
45163,34722,0,,-1.3896518
45163,9967,0,,1.3887264
45163,3134,0,,-1.2722173
45163,33187,0,,-1.517636
45163,50916,0,,-1.3151009
45163,13395,0,,-1.2722173
45163,57268,0,,-1.3151009
45163,52977,0,,-1.1351911
45163,52815,0,,-1.3896518
45163,25239,0,,-1.3151009
45163,41109,0,,1.3887264
45163,6285,0,,-1.3151009
45163,28358,0,,-1.3896518
45163,59084,0,,1.3887264
45163,16180,0,,-1.3151009
45163,20214,0,,-1.3896518
45163,6570,0,,-1.2722173
45163,1447,0,,-1.3896518
45163,31936,0,,-1.3151009
45163,16634,0,,-1.3151009
45163,12251,0,,-1.3151009
45163,57394,0,,-1.3151009
45163,62412,0,,-1.3151009
45163,63438,0,,-1.3896518
45163,32531,0,,1.3887264
45163,16712,0,,-1.3151009
45163,15804,0,,1.3887264
45163,60166,0,,-0.7372473
45163,22601,0,,-1.3896518
45163,56066,0,,-1.3151009
45163,25945,0,,-1.2722173
45163,28358,0,,-1.3896518
45163,27460,0,,-0.8658294
45163,47507,0,,1.3887264
45163,40190,0,,-1.3151009
45163,56005,0,,-1.3151009
45163,9442,0,,-1.3151009
45163,30880,0,,1.3887264
45163,22808,0,,-1.3151009
45163,60302,0,,1.3887264
45163,7851,0,,1.3887264
45163,59148,0,,-1.3151009
61552,17244,0,,-1.3151009
61552,38989,0,,-1.3151009
61552,48486,0,,-1.3151009
61552,46913,0,,-1.3151009
61552,54398,0,,1.3887264
61552,28531,0,,-1.3896518
61552,21702,0,,1.3887264
61552,25604,0,,1.3887264
61552,6129,0,,-1.3151009
61552,29754,0,,-1.3151009
61552,56486,0,,1.3887264
61552,30182,0,,-1.3896518
61552,8110,0,,-1.3896518
61552,15982,0,,-1.3896518
61552,35401,0,,-1.2722173
61552,63250,0,,-1.3151009
61552,34910,0,,-1.9378508
61552,51724,0,,-1.3896518
61552,54453,0,,1.3887264
61552,28058,0,,-1.3151009
61552,7393,0,,-1.3151009
61552,2099,0,,-1.3151009
61552,1248,0,,-1.3896518
61552,9639,0,,-1.3151009
61552,52854,0,,-1.1351911
61552,19594,0,,-1.3151009
61552,15867,0,,-1.7870635
61552,25236,0,,-1.3151009
61552,20110,0,,-1.3151009
61552,28142,0,,-1.3151009
61552,44200,0,,-1.3151009
61552,42647,0,,-1.3151009
61552,47130,0,,-1.3151009
61552,60250,0,,-1.3151009
61552,4203,0,,1.3887264
61552,7943,0,,-1.3896518
61552,39351,0,,-1.3896518
61552,50854,0,,-1.3151009
61552,26240,0,,1.3887264
61552,42934,0,,-1.3151009
61552,36951,0,,1.3887264
61552,2653,0,,-1.3151009
61552,34671,0,,-1.3151009
61552,25185,0,,-1.3151009
61552,10962,0,,-1.3151009
61552,33700,0,,-1.3151009
61552,55093,0,,-1.3151009
61552,24934,0,,-1.7974709
61552,17103,0,,-1.3151009
61552,6486,0,,-1.3151009
61552,60855,0,,-1.3151009
61552,20609,0,,-1.3151009
61552,42932,0,,-2.0663514
61552,22111,0,,-1.3151009
61552,58009,0,,-1.2722173
61552,28213,0,,1.3887264
61552,4940,0,,-1.3151009
61552,13768,0,,-1.3151009
61552,45114,0,,-1.3896518
61552,56106,0,,-1.3151009
61552,56936,0,,1.3887264
61552,28372,0,,1.3887264
61552,20780,0,,-1.3151009
61552,27023,0,,-1.3896518
61552,20122,0,,-1.3896518
61552,9183,0,,-1.2722173
61552,33141,0,,-1.3151009
61552,42863,0,,-1.9378508
61552,43232,0,,-1.3151009
61552,31481,0,,-1.3151009
61552,32535,0,,-1.3151009
61552,3007,0,,-1.3151009
61552,28866,0,,-1.3151009
61552,63125,0,,-1.3151009
61552,20530,0,,-1.3896518
61552,58706,0,,-1.3151009
61552,56521,0,,-1.3151009
61552,43410,0,,-1.3896518
61552,19619,0,,-1.1351911
61552,6037,0,,-1.3151009
61552,47606,0,,-1.2722173
61552,32578,0,,-1.3151009
61552,3785,0,,-1.9378508
61552,43362,0,,-1.3151009
61552,60025,0,,-1.3896518
61552,33395,0,,-1.3151009
61552,29030,0,,-1.3151009
61552,35082,0,,-1.3896518
61552,38675,0,,-1.3151009
61552,38498,0,,-1.3151009
61552,15841,0,,-1.9378508
61552,60644,0,,-1.3896518
61552,58149,0,,-1.3151009
61552,44394,0,,-1.7974709
61552,56166,0,,-1.3151009
61552,46803,0,,-1.3151009
61552,5961,0,,-1.3151009
61552,57958,0,,-1.3151009
61552,21011,0,,-1.3151009
28785,46994,0,,-1.3151009
28785,21323,0,,-1.3151009
28785,29791,0,,-1.7974709
28785,21433,0,,-1.3151009
28785,51669,0,,-1.3151009
28785,15249,0,,-1.3896518
28785,28891,0,,-1.3896518
28785,17110,0,,-1.2722173
28785,42902,0,,-1.2722173
28785,56777,0,,-1.3151009
28785,29491,0,,-1.3151009
28785,14917,0,,1.3887264
28785,23277,0,,-1.3896518
28785,17383,0,,-1.3151009
28785,48115,0,,-1.3896518
28785,23568,0,,-1.3151009
28785,24502,0,,-1.3151009
28785,24292,0,,-1.3151009
28785,22046,0,,-1.3151009
28785,52099,0,,-1.3151009
28785,41030,0,,-1.3896518
28785,12119,0,,-1.3896518
28785,5258,0,,-0.4946078
28785,47056,0,,-1.3151009
28785,29284,0,,-1.3896518
28785,14224,0,,1.3887264
28785,17113,0,,-1.3896518
28785,24340,0,,-0.073600896
28785,47912,0,,1.3887264
28785,34791,0,,-1.3151009
28785,40134,0,,-1.1351911
28785,57055,0,,-1.3151009
28785,35794,0,,-1.3151009
28785,779,0,,-1.3151009
28785,41633,0,,-1.2722173
28785,58857,0,,-1.2722173
28785,59422,0,,1.3887264
28785,45668,0,,-1.1351911
28785,36070,0,,-1.3896518
28785,18625,0,,-1.2722173
28785,42182,0,,-1.3151009
28785,28685,0,,-1.3896518
28785,35140,0,,-1.3151009
28785,17466,0,,-1.3151009
28785,54120,0,,-1.3896518
28785,3147,0,,-1.3151009
28785,40147,0,,-1.3151009
28785,21437,0,,-1.3151009
28785,19746,0,,-1.3896518
28785,60841,0,,-1.2722173
28785,23096,0,,-0.38109955
28785,46067,0,,-1.3151009
28785,47699,0,,-1.3896518
28785,38907,0,,-1.3151009
28785,52718,0,,1.3887264
28785,35224,0,,-1.3896518
28785,18374,0,,-1.2722173
28785,26593,0,,-1.2722173
28785,35678,0,,1.3887264
28785,55967,0,,1.3887264
28785,11266,0,,-1.3151009
28785,12698,0,,-0.8698792
28785,21138,0,,-1.3151009
28785,34184,0,,-1.3151009
28785,31790,0,,-1.3151009
28785,19853,0,,-1.2722173
28785,26388,0,,-1.3151009
28785,16703,0,,-1.3151009
28785,60759,0,,-1.3151009
28785,41745,0,,-1.3896518
28785,56513,0,,-1.3151009
28785,24813,0,,1.3887264
28785,43665,0,,-1.3896518
28785,52487,0,,-1.3151009
28785,59031,0,,-1.3151009
28785,57737,0,,-1.3151009
28785,35938,0,,1.3887264
28785,48393,0,,-1.3151009
28785,42534,0,,-1.3151009
28785,7628,0,,-1.3151009
28785,11805,0,,-1.3151009
28785,61940,0,,-1.3151009
28785,44972,0,,-1.3896518
28785,8135,0,,1.3887264
28785,4668,0,,1.3887264
28785,3978,0,,-1.3151009
28785,32676,0,,-1.3151009
28785,27343,0,,-1.3151009
28785,7316,0,,-1.3151009
28785,21948,0,,-1.3151009
28785,30226,0,,-1.3896518
28785,7232,0,,1.3887264
28785,11505,0,,-1.3151009
28785,21388,0,,-1.3151009
28785,22347,0,,-1.3151009
28785,64283,0,,-1.3151009
28785,26436,0,,-1.1351911
28785,29548,0,,-1.3151009
28785,44255,0,,-1.3896518
20593,60278,0,,-1.3151009
20593,45496,0,,1.3887264
20593,36233,0,,-1.3151009
20593,29330,0,,-1.3151009
20593,17443,0,,-1.3151009
20593,10757,0,,-1.3151009
20593,41044,0,,-1.3151009
20593,22191,0,,-1.3151009
20593,6688,0,,-1.3151009
20593,41735,0,,-1.3151009
20593,39943,0,,1.3887264
20593,32344,0,,-1.3151009
20593,57764,0,,-1.3896518
20593,62335,0,,-1.3151009
20593,43679,0,,-1.3896518
20593,63224,0,,-1.3151009
20593,59010,0,,-1.3151009
20593,45651,0,,-1.3151009
20593,9764,0,,-1.3896518
20593,31067,0,,-1.1351911
20593,4439,0,,1.3887264
20593,9031,0,,-1.3151009
20593,23142,0,,-1.3151009
20593,20145,0,,-1.3896518
20593,62876,0,,-1.1351911
20593,22226,0,,-1.3151009
20593,48617,0,,1.3887264
20593,28261,0,,-1.3896518
20593,735,0,,-1.1351911
20593,20892,0,,-0.9987303
20593,11465,0,,1.3887264
20593,57809,0,,-1.3151009
20593,8341,0,,-1.2722173
20593,26050,0,,-1.3896518
20593,32691,0,,-1.3151009
20593,50101,0,,-1.3151009
20593,22873,0,,-1.3151009
20593,5484,0,,-1.3151009
20593,63661,0,,-1.5107938
20593,59148,0,,-1.3151009
20593,5407,0,,1.3887264
20593,36913,0,,-1.3896518
20593,34125,0,,-1.3151009
20593,19275,0,,-1.3151009
20593,56491,0,,-1.3151009
20593,31355,0,,-1.3151009
20593,19552,0,,-1.3896518
20593,45577,0,,-1.3896518
20593,57485,0,,1.3887264
20593,60261,0,,-1.3151009
20593,56446,0,,-1.3151009
20593,40002,0,,-1.3896518
20593,51277,0,,-1.3896518
20593,51892,0,,-1.2722173
20593,37445,0,,1.3887264
20593,3660,0,,1.3887264
20593,45258,0,,-1.3896518
20593,19514,0,,-1.3151009
20593,30737,0,,-1.2722173
20593,12961,0,,-1.3151009
20593,38611,0,,-1.9378508
20593,1756,0,,-1.3151009
20593,45499,0,,-1.3151009
20593,47211,0,,-1.2722173
20593,3184,0,,-1.3151009
20593,36370,0,,-1.3151009
20593,32946,0,,1.3887264
20593,58794,0,,-1.3151009
20593,10663,0,,-1.1351911
20593,35558,0,,-1.2722173
20593,56426,0,,-1.3151009
20593,45111,0,,-1.3151009
20593,63652,0,,-1.6896751
20593,23928,0,,-0.9987303
20593,48272,0,,-1.3896518
20593,51206,0,,1.3887264
20593,55952,0,,-1.2722173
20593,17599,0,,-1.3896518
20593,3990,0,,-1.3896518
20593,15165,0,,-1.3151009
20593,49946,0,,-1.3151009
20593,14924,0,,1.3887264
20593,29785,0,,-1.5107938
20593,12844,0,,-1.3151009
20593,11467,0,,-1.2722173
20593,16886,0,,-1.3151009
20593,62997,0,,-1.3151009
20593,1623,0,,1.3887264
20593,32809,0,,-1.3151009
20593,41189,0,,1.3887264
20593,2703,0,,1.3887264
20593,9850,0,,-1.3151009
20593,27643,0,,1.3887264
20593,56655,0,,-1.3151009
20593,50861,0,,-1.3896518
20593,49608,0,,-1.2722173
20593,9574,0,,-1.9378508
20593,50666,0,,-1.3151009
20593,25199,0,,-1.3151009
45169,38219,0,,-0.4946078
45169,56363,0,,1.3887264
45169,35273,0,,-0.8658294
45169,60332,0,,1.3887264
45169,11115,0,,-1.3151009
45169,34139,0,,-2.7549887
45169,14091,0,,-1.3151009
45169,10825,0,,1.3887264
45169,33938,0,,-1.1351911
45169,57979,0,,-1.3151009
45169,25281,0,,-1.3151009
45169,57645,0,,1.3887264
45169,44355,0,,-1.3151009
45169,21254,0,,-1.3151009
45169,29574,0,,-1.2722173
45169,49630,0,,-1.3151009
45169,17165,0,,-1.3151009
45169,50047,0,,1.3887264
45169,55061,0,,-1.2722173
45169,60134,0,,-1.3151009
45169,11338,0,,-1.094237
45169,42128,0,,1.3887264
45169,7536,0,,-1.3896518
45169,4041,0,,-1.3151009
45169,28041,0,,-1.3151009
45169,62744,0,,-1.3151009
45169,43598,0,,-1.9378508
45169,23199,0,,-1.3151009
45169,1950,0,,-1.3151009
45169,18897,0,,-0.9987303
45169,54083,0,,-1.3151009
45169,24062,0,,-1.3896518
45169,535,0,,-0.9987303
45169,14165,0,,-1.3151009
45169,11960,0,,-1.3151009
45169,45050,0,,-1.3151009
45169,51958,0,,-1.3151009
45169,28562,0,,-1.3151009
45169,28477,0,,-1.3151009
45169,60690,0,,-1.3151009
45169,22256,0,,1.3887264
45169,43810,0,,-1.3151009
45169,8385,0,,1.3887264
45169,33648,0,,-1.3694435
45169,58882,0,,-1.2722173
45169,44942,0,,-0.9987303
45169,41212,0,,1.3887264
45169,60361,0,,-1.3151009
45169,43607,0,,-1.3151009
45169,21870,0,,1.3887264
45169,27300,0,,1.3887264
45169,20061,0,,-1.3151009
45169,60587,0,,-1.3151009
45169,57588,0,,1.3887264
45169,63329,0,,1.3887264
45169,57832,0,,-1.9378508
45169,33372,0,,-1.3151009
45169,41420,0,,-1.2722173
45169,25877,0,,-1.3151009
45169,26772,0,,1.3887264
45169,61866,0,,-1.3151009
45169,12467,0,,-0.61340237
45169,36237,0,,-1.3151009
45169,11699,0,,1.3887264
45169,27902,0,,-1.3151009
45169,51037,0,,-1.3151009
45169,43869,0,,-0.61340237
45169,16810,0,,-1.3151009
45169,34702,0,,1.3887264
45169,61417,0,,-1.3151009
45169,18313,0,,-1.3151009
45169,49802,0,,1.3887264
45169,2573,0,,-1.3151009
45169,50626,0,,-1.3151009
45169,5077,0,,-1.3896518
45169,12287,0,,1.3887264
45169,47907,0,,-1.3896518
45169,9022,0,,-1.3151009
45169,14808,0,,-0.9987303
45169,61868,0,,-1.3151009
45169,48936,0,,-1.2722173
45169,37761,0,,-1.3151009
45169,63519,0,,1.3887264
45169,64159,0,,-1.3151009
45169,53187,0,,-1.3151009
45169,43042,0,,-1.3151009
45169,58566,0,,-1.3151009
45169,25235,0,,-1.3896518
45169,16157,0,,-1.3151009
45169,40039,0,,-1.3151009
45169,58829,0,,-1.3151009
45169,49627,0,,-1.3151009
45169,18819,0,,-1.6537908
45169,26409,0,,-1.3151009
45169,20998,0,,-1.3151009
45169,22217,0,,-1.3151009
45169,12226,0,,-1.3151009
45169,40541,0,,1.3887264
45169,53667,0,,-1.3151009
4213,29887,0,,-1.3151009
4213,35794,0,,-1.3151009
4213,13988,0,,-1.3336029
4213,14459,0,,-1.5107938
4213,39406,0,,1.3887264
4213,50698,0,,-1.3151009
4213,22131,0,,-0.5880991
4213,35173,0,,1.3887264
4213,18794,0,,-1.3896518
4213,38879,0,,-1.3896518
4213,32208,0,,-1.3151009
4213,61304,0,,-1.3151009
4213,16592,0,,-1.3151009
4213,44313,0,,-1.3151009
4213,28793,0,,-1.3896518
4213,27254,0,,1.3887264
4213,56807,0,,-1.3151009
4213,21272,0,,-1.3896518
4213,57606,0,,-1.3151009
4213,14241,0,,-1.2722173
4213,51288,0,,1.3887264
4213,51371,0,,1.3887264
4213,12073,0,,1.3887264
4213,18697,0,,-1.3151009
4213,57311,0,,-1.9378508
4213,21863,0,,-1.3151009
4213,12554,0,,-1.3151009
4213,41927,0,,-1.3151009
4213,6058,0,,-1.3151009
4213,27369,0,,-1.3896518
4213,17288,0,,-1.3151009
4213,59912,0,,-1.1351911
4213,18141,0,,1.3887264
4213,56321,0,,-2.3819597
4213,62125,0,,-1.3151009
4213,56077,0,,-1.1351911
4213,1598,0,,-1.3151009
4213,46463,0,,-1.3151009
4213,27326,0,,-1.3151009
4213,2306,0,,-1.3151009
4213,20804,0,,1.3887264
4213,37521,0,,-1.3151009
4213,30981,0,,-1.3151009
4213,41842,0,,-1.2722173
4213,14644,0,,1.3887264
4213,10894,0,,-1.3151009
4213,49230,0,,-1.2722173
4213,3822,0,,-1.3151009
4213,52646,0,,-1.3151009
4213,34267,0,,-1.3151009
4213,7783,0,,-1.3151009
4213,15686,0,,-1.3151009
4213,17481,0,,1.3887264
4213,25439,0,,-1.3151009
4213,31423,0,,-1.2722173
4213,44351,0,,-1.3151009
4213,44927,0,,-1.9378508
4213,10201,0,,-2.3425066
4213,63633,0,,-1.3151009
4213,27781,0,,1.3887264
4213,34015,0,,-0.9987303
4213,16430,0,,-1.3151009
4213,33087,0,,-1.3151009
4213,51658,0,,-1.3151009
4213,44442,0,,-1.3151009
4213,36614,0,,-1.7974709
4213,46476,0,,-1.3151009
4213,22349,0,,-1.3151009
4213,24065,0,,-1.3123649
4213,49865,0,,-1.3151009
4213,58271,0,,-1.3151009
4213,6393,0,,-1.3151009
4213,16359,0,,-1.1351911
4213,25289,0,,-1.3151009
4213,2593,0,,-1.3151009
4213,54526,0,,-1.3896518
4213,13149,0,,-1.3151009
4213,19360,0,,-1.3151009
4213,28761,0,,-1.3151009
4213,5895,0,,-1.3151009
4213,62871,0,,-1.3151009
4213,14937,0,,-0.61340237
4213,8949,0,,-1.3151009
4213,36353,0,,1.3887264
4213,27569,0,,-1.3896518
4213,45546,0,,-1.3151009
4213,46287,0,,-1.3151009
4213,50741,0,,-1.3151009
4213,34646,0,,-1.3896518
4213,26178,0,,-0.8658294
4213,42155,0,,1.3887264
4213,26646,0,,1.3887264
4213,16447,0,,-1.6543463
4213,38716,0,,-1.2722173
4213,47255,0,,1.3887264
4213,47219,0,,-1.3151009
4213,10559,0,,-1.1351911
4213,4400,0,,-1.3151009
4213,37804,0,,-1.3151009
53368,6309,0,,-1.3151009
53368,47460,0,,-1.3896518
53368,54955,0,,-1.2722173
53368,32468,0,,-1.3151009
53368,48816,0,,-1.3896518
53368,3691,0,,-1.3151009
53368,40689,0,,-1.3896518
53368,63775,0,,-1.3151009
53368,48570,0,,-1.3151009
53368,29384,0,,-1.3896518
53368,15170,0,,-1.3151009
53368,27463,0,,-1.3896518
53368,49096,0,,-1.3151009
53368,51813,0,,-1.3151009
53368,38417,0,,-1.3896518
53368,25465,0,,-1.2722173
53368,48267,0,,-1.3151009
53368,8289,0,,-1.3151009
53368,18753,0,,-1.3896518
53368,51667,0,,-1.2722173
53368,43842,0,,-1.3151009
53368,31767,0,,-1.3151009
53368,1599,0,,1.3887264
53368,13565,0,,-1.3151009
53368,31807,0,,-1.3151009
53368,128,0,,-1.3151009
53368,15315,0,,-1.3151009
53368,24571,0,,-1.3151009
53368,2328,0,,1.3887264
53368,29458,0,,-1.1351911
53368,58608,0,,-1.3896518
53368,32178,0,,-1.3896518
53368,29588,0,,-1.3151009
53368,7015,0,,-1.3151009
53368,48112,0,,-1.7974709
53368,46356,0,,-1.3151009
53368,35796,0,,-1.3151009
53368,62601,0,,-1.3151009
53368,40343,0,,-1.3151009
53368,40291,0,,-1.3151009
53368,41917,0,,1.3887264
53368,33127,0,,-1.9378508
53368,4904,0,,-1.3151009
53368,31736,0,,-1.3151009
53368,5753,0,,-1.3151009
53368,55121,0,,-1.3151009
53368,51174,0,,-1.3151009
53368,52711,0,,1.3887264
53368,40858,0,,-1.3151009
53368,46518,0,,-1.3151009
53368,36521,0,,-1.6787407
53368,15794,0,,-1.3151009
53368,24453,0,,-1.3151009
53368,54717,0,,-1.3151009
53368,7853,0,,-1.3151009
53368,5743,0,,-1.3151009
53368,30655,0,,-1.9378508
53368,3345,0,,-1.3151009
53368,46598,0,,-1.3151009
53368,35698,0,,-1.3151009
53368,38821,0,,-1.3896518
53368,3106,0,,-1.3151009
53368,23615,0,,-0.61340237
53368,16427,0,,-1.5326232
53368,50454,0,,-1.3896518
53368,17219,0,,-1.9378508
53368,14563,0,,-1.2722173
53368,30249,0,,1.3887264
53368,22311,0,,1.3887264
53368,13438,0,,-1.3151009
53368,10106,0,,1.3887264
53368,54974,0,,1.3887264
53368,24059,0,,1.3887264
53368,51925,0,,1.3887264
53368,38303,0,,-1.3151009
53368,13946,0,,-1.3151009
53368,55433,0,,-1.3151009
53368,37673,0,,-1.3151009
53368,8210,0,,-1.3151009
53368,60387,0,,-1.1351911
53368,14529,0,,-1.3151009
53368,49721,0,,-1.1351911
53368,55125,0,,-1.3151009
53368,28946,0,,-1.3151009
53368,3653,0,,-1.3151009
53368,32443,0,,-1.3151009
53368,45996,0,,-1.3151009
53368,8534,0,,-1.3151009
53368,45801,0,,-1.3151009
53368,45447,0,,-1.3151009
53368,4667,0,,-1.3151009
53368,57741,0,,-1.3896518
53368,48751,0,,-0.9987303
53368,39593,0,,-1.3694434
53368,40433,0,,-1.3151009
53368,41698,0,,-1.3151009
53368,49341,0,,-1.3151009
53368,8951,0,,-1.3151009
53368,23260,0,,-1.3896518
36993,58716,0,,-1.3896518
36993,41288,0,,-1.3151009
36993,39856,0,,-1.3151009
36993,27015,0,,-1.3151009
36993,32553,0,,-1.3151009
36993,14321,0,,-0.17052995
36993,7461,0,,-1.3151009
36993,5949,0,,-1.2937051
36993,21819,0,,-1.3896518
36993,61143,0,,-1.1351911
36993,10761,0,,1.3887264
36993,43604,0,,-1.3151009
36993,55630,0,,-1.3151009
36993,6775,0,,-1.3151009
36993,4448,0,,-1.2722173
36993,845,0,,-1.7974709
36993,53822,0,,-1.3151009
36993,52047,0,,-1.3896518
36993,13792,0,,-1.3151009
36993,33481,0,,-1.3896518
36993,5119,0,,-1.3151009
36993,10088,0,,-1.1351911
36993,23475,0,,-1.3151009
36993,3345,0,,-1.3151009
36993,54261,0,,-0.9987303
36993,10512,0,,1.3887264
36993,1267,0,,-1.3151009
36993,26755,0,,-1.1351911
36993,16618,0,,-1.3896518
36993,7080,0,,-1.3896518
36993,58664,0,,-0.93009984
36993,8699,0,,-1.3896518
36993,20195,0,,-1.3896518
36993,43869,0,,-0.61340237
36993,54167,0,,-1.1351911
36993,41087,0,,-1.3896518
36993,4172,0,,-1.3896518
36993,2476,0,,-1.3151009
36993,10280,0,,-1.3896518
36993,21353,0,,-1.3896518
36993,28597,0,,-1.2722173
36993,17506,0,,-1.3151009
36993,5857,0,,-1.2722173
36993,1760,0,,-1.3151009
36993,56215,0,,-1.3896518
36993,20178,0,,-1.3151009
36993,10414,0,,-1.3151009
36993,35005,0,,-1.3896518
36993,23285,0,,-1.2722173
36993,33909,0,,-1.3151009
36993,31110,0,,-1.3151009
36993,35028,0,,-1.3151009
36993,22191,0,,-1.3151009
36993,19701,0,,-0.8658294
36993,12782,0,,1.3887264
36993,30306,0,,-1.3896518
36993,22241,0,,-1.3896518
36993,57469,0,,-1.3896518
36993,5159,0,,-0.9987303
36993,17435,0,,-1.3896518
36993,9534,0,,-1.3151009
36993,15924,0,,-1.3151009
36993,29131,0,,-1.3151009
36993,53931,0,,-1.3896518
36993,46797,0,,-1.3151009
36993,13264,0,,-1.3896518
36993,57755,0,,1.3887264
36993,60032,0,,-1.5358311
36993,48610,0,,1.3887264
36993,60109,0,,-1.3896518
36993,61565,0,,-0.9987303
36993,25847,0,,1.3887264
36993,52030,0,,1.3887264
36993,57903,0,,-1.2722173
36993,38523,0,,-1.3151009
36993,21752,0,,-1.3151009
36993,48206,0,,-1.6537907
36993,62118,0,,-1.3151009
36993,51977,0,,-0.9987303
36993,45997,0,,-1.3151009
36993,8300,0,,-1.3151009
36993,5677,0,,-1.3896518
36993,37450,0,,-1.3151009
36993,12314,0,,1.3887264
